ocid,buyer_name,buyer_id,title,desc,supplier,value,currency,date,detected_provider
ocds-hu01ve-8603879,AERONAUTICA MILITARE REPARTO SISTEMI INFORMATIVI AUTOMATIZZATI,80415130584,,SERVIZIO ANNUALE MICROSOFT PREMIER 2022,,0.0,EUR,2024-02-09 17:42:38.229T12:00:00Z,microsoft
ocds-hu01ve-8604850,AZIENDA SANITARIA LOCALE ROMA 1,13664791004,,ADESIONE ALLA CONVENZIONE CONSIP CONTRATTO SPC CLOUD LOTTO1 PER LA FORNITURA DEI SERVIZI DI CLOUD COMPUTING (IAAS/PAAS/SAAS) NELL’AMBITO DEL SISTEMA PUBBLICO DI CONNETTIVITÀ E COOPERAZIONE (SPC) PER L,TELECOM ITALIA SPA|POSTEL SPA|POSTE ITALIANE SPA|ENTERPRISE SERVICES ITALIA SRL,115378.62,EUR,2024-02-09 17:43:17.796T12:00:00Z,tim
ocds-hu01ve-8605127,ENTE OSPEDALIERO SAVERIO DE BELLIS,00565330727,,ADESIONE A CONTRATTO QUADRO CONSIP SPC CLOUD PER 'SERVIZI DI CLOUD COMPUTING' - LOTTO 1. PROGETTO DEI FABBISOGNI PER LA FORNITURA DI 'SERVIZI DI CLOUD COMPUTING' SPC CLOUD LOTTO1 - SERVIZI SPECIALISTI,,0.0,EUR,2024-02-09 17:42:40.551T12:00:00Z,cloud_generic
ocds-hu01ve-8605395,AEROPORTI DI ROMA S.P.A.,13032990155,,LICENZE MICROSOFT PER CED EMN - APOC,,0.0,EUR,2024-02-10 17:26:03.668T12:00:00Z,microsoft
ocds-hu01ve-8605416,INFORMATICA ALTO ADIGE SPA,01468500218,,ADESIONE A CONVENZIONE SERVIZI ICT - LOTTO 2 - SAP S4 REM,GPI S.P.A.|DERGA CONSULTING SPA|NTT DATA ITALIA S.P.A.,65450.0,EUR,2024-02-09 17:45:42.386T12:00:00Z,sap
ocds-hu01ve-8605457,MINISTERO SVILUPPO ECONOMICO ( MSE ),80230390587,,MIGRAZIONE IN CLOUD STRUMENTI PRODUTTIVITÀ INDIVIDUALE - LICENZE MICROSOFT,TELECOM ITALIA S.P.A.,1483484.4,EUR,2024-02-10 17:27:08.585T12:00:00Z,microsoft
ocds-hu01ve-8606082,ACQUE DEL CHIAMPO S.P.A.,81000070243,,ACQUISTO E RINNOVO LICENZE MICROSOFT SOFTWARE ASSURANCE GOV,EURO INFORMATICA S.R.L.,80908.05,EUR,2024-02-10 17:27:08.813T12:00:00Z,microsoft
ocds-hu01ve-8608010,LAZIO INNOVA - SOCIETA PER AZIONI,05950941004,,RINNOVO E ACQUISTO SOTTOSCRIZIONI MS OFFICE 365 E3 ED E5,KORA SISTEMI INFORMATICI S.R.L.,55990.0,EUR,2024-02-09 17:43:30.839T12:00:00Z,microsoft
ocds-hu01ve-8608134,REGIONE AUTONOMA DELLA SARDEGNA,80002870923,,SIBAR-INFRA-2022B-PROCEDURA DI ACQUISIZIONE SOTTO SOGLIA DI FORNITURA E INSTALLAZIONE DI COMPONENTI DI STORAGE UNITY XT 680 HYBRID PER ESPANSIONE DELL'INFRASTRUTTURA DI CLOUD COMPUTING REGIONALE,,0.0,EUR,2024-02-09 17:45:34.005T12:00:00Z,cloud_generic
ocds-hu01ve-8608130,REGIONE EMILIA ROMAGNA,80062590379,,SERVIZI DI MANUTENZIONE HW STORAGE IBM - PARER E ACQUISTO ACCESSORI INFORMATICI.,VM SISTEMI,111644.0,EUR,2024-02-09 17:45:07.471T12:00:00Z,ibm
ocds-hu01ve-8608918,AZIENDA SERVIZI IGIENE AMBIENTALE - NAPOLI S.P.A. IN FORMA ABBREV IATA A.S.I.A.-NAPOLI S.P.A.,07494740637,,CONV009-2022 SPC CLOUD COMPUTING LOTTO 1,ENTERPRISE SERVICES ITALIA SRL|POSTE ITALIANE SPA|TELECOM ITALIA SPA,500000.0,EUR,2024-02-16 17:22:00.034T12:00:00Z,cloud_generic
ocds-hu01ve-8609103,AZIENDA SANITARIA PROVINCIALE DI AGRIGENTO,02570930848,,ADESIONE ALLA CONVENZIONE CONSIP MICROSOFT - ENTERPRISE AGREEMENT - (EA6) PER L'ACQUISIZIONE DI LICENZE D'USO MICROSOFT ALL'ASP DI AGRIGENTO.,,0.0,EUR,2024-02-09 17:45:25.070T12:00:00Z,microsoft
ocds-hu01ve-8609887,PAGOPA S.P.A.,15376371009,,SERVIZIO DI IMPLEMENTAZIONE E DI APPLICATION MANAGEMENT DEL GESTIONALE SAP ,TECHNISBLU SRL|EY BGP S.R.L.,572000.0,EUR,2024-07-23 16:30:33.374T12:00:00Z,sap
ocds-hu01ve-8610810,RAI RADIOTELEVISIONE ITALIANA S.P.A.,06382641006,,"CONTRATTO ATTUATIVO DELL'ACCORDO QUADRO 1219000025/00 PER LA FORNITURA STORAGE HIGH-END PRESTAZIONALE - SAN, CON FASTWEB S.P.A.",FASTWEB,97628.45,EUR,2024-05-06 16:30:07.007T12:00:00Z,fastweb
ocds-hu01ve-8613562,AZIENDA SOCIO-SANITARIA TERRITORIALE FATEBENEFRATELLI SACCO,09319690963,,ADESIONE CONSIP FORNITURE DI LICENZA D'USO MICROSOFT. ,TELECOM ITALIA S.P.A.,144360.0,EUR,2024-11-20 17:30:36.179T12:00:00Z,microsoft
ocds-hu01ve-8615743,AZIENDA PER LA MOBILITA DI ROMA CAPITALE SOCIETA PER AZIONI,06341981006,,"FORNITURA DI GAS TETRAFLUORETANO R134A PER RICARICA IMPIANTI ARIA CONDIZIONATA PER LE VETTURE AUTOBUS, TRAM E FILOBUS (CODICE SAP ATAC 73273)_SQ N.52/2020",GIELLE DI GALANTUCCI LUIGI,80406.0,EUR,2024-02-09 17:42:43.058T12:00:00Z,sap
ocds-hu01ve-8615847,SACE SRV,09629971004,,GARA EUROPEA A PROCEDURA APERTA PER L’AFFIDAMENTO DELLA FORNITURA DI LICENZE SALESFORCE PER SACE S.P.A. E CONTROLLATE,LUTECH S.P.A.,630668.1,EUR,2024-03-09 17:30:01.045T12:00:00Z,salesforce
ocds-hu01ve-8617688,HERA SPA,04245520376,,SUPPORTO PMO SALESFORCE WAVE 3 2022,BTO SPA,54800.0,EUR,2024-11-12 17:30:24.988T12:00:00Z,salesforce
ocds-hu01ve-8617892,ISTITUTO SUPERIORE PER LA PROTEZIONE E LA RICERCA AMBIENTALE,10125211002,,ACQUISTO LICENZE MICROSOFT OFFICE 365 E DEFENDER,,0.0,EUR,2024-02-09 17:43:36.535T12:00:00Z,microsoft
ocds-hu01ve-8618194,LAZIOCREA S.P.A.,13662331001,,SERVIZI DI SUPPORTO TECNICO ENTERPRISE MICROSOFT - PROGETTO CEDHW2,,0.0,EUR,2024-02-09 17:45:24.563T12:00:00Z,microsoft
ocds-hu01ve-8618567,ISTITUTO PROF.LE DI STATO PER L IND. E L ARTG. -E.MEDI-,97021760828,,RINNOVO LICENZE GSUITE A.S. 2022/2023,,0.0,EUR,2024-02-09 17:45:40.455T12:00:00Z,google
ocds-hu01ve-8618605,SOCIETA REGIONALE PER LA SANITA SO.RE.SA. S.P.A.,04786681215,,MICROSOFT PREMIER,,0.0,EUR,2024-02-09 17:45:38.360T12:00:00Z,microsoft
ocds-hu01ve-8618864,COMUNE DI BIELLA,00221900020,,ADESIONE AL CONTRATTO QUADRO CONSIP PER LA FORNITURA DEI SERVIZI DI CLOUD COMPUTING (REALIZZAZIONE NUOVO SITO WEB TURISTICO DELLA CITTA' DI BIELLA),,0.0,EUR,2024-10-21 12:13:07.730T12:00:00Z,cloud_generic
ocds-hu01ve-8621433,CITTA METROPOLITANA DI NAPOLI,01263370635,,CONFERMA ADESIONE AL SISTEMA PUBBLICO DI CONNETTIVITÀ. INTEGRAZIONE DELL'AFFIDAMENTO ALLA FASTWEB SPA DEI SERVIZI DI CONNETTIVITÀ E SERVIZI ACCESSORI DI SICUREZZA INFORMATICA PER LE SEDI DELL'ENTE PER,,0.0,EUR,2024-02-09 17:42:36.664T12:00:00Z,fastweb
ocds-hu01ve-8622428,SOGEI SPA,02327910580,,SERVIZI DI CLOUD COMPUTING PER IL DAG,POSTEL SPA|TELECOM ITALIA SPA|ENTERPRISE SERVICES ITALIA SRL|POSTE ITALIANE SPA,8679214.0,EUR,2024-02-09 17:45:22.364T12:00:00Z,cloud_generic
ocds-hu01ve-8624733,RAI RADIOTELEVISIONE ITALIANA S.P.A.,06382641006,,"CONTRATTO ATTUATIVO DELL'ACCORDO QUADRO 1209000047/00 PER LA FORNITURA DI APPARATI DI NETWORKING IN TECNOLOGIA CISCO, CON L'OPERATORE ECONOMICO TELECOM ITALIA S.P.A.",TELECOM ITALIA,602849.96,EUR,2024-04-28 16:30:00.741T12:00:00Z,tim
ocds-hu01ve-8629008,HERA SPA,04245520376,,ORACLE SOLUTION SUPPORT CENTER RENEWAL SSC SECONDO SEMESTRE 2022 (8 M SERVICE) HERA OPERATION DEPT. (DSI),ORACLE ITALIA S.R.L.,194000.0,EUR,2024-11-12 17:30:23.794T12:00:00Z,oracle
ocds-hu01ve-8629040,CAP HOLDING S.P.A.,13187590156,,ACQUISTO LICENZE ADDIZIONALI PER ORACLE PRIMAVERA,ORACLE ITALIA - S.R.L.,64009.54,EUR,2024-02-09 17:45:47.977T12:00:00Z,oracle
ocds-hu01ve-8629225,ISTITUTO NAZIONALE DI ASTROFISICA,97220210583,,"ACQUISTO DI UN SISTEMA INGEGNERIZZATO ORACLE ODA+ZFS PARTE DELL'ESPANSIONE DENOMINATA 'OPS4: ESPANSIONE DPCT' DEL DATA PROCESSING CENTER ITALIANO (DPCT), NELL'AMBITO DELLA PARTECIPAZIONE ITALIANA AL G",,0.0,EUR,2024-02-09 17:43:57.423T12:00:00Z,oracle
ocds-hu01ve-8629639,COMUNE DI BROLO,00324280833,,REALIZZAZIONE DI UN TRATTO DI VIABILITÀ IN SPONDA SINISTRA DEL TORRENTE BROLO DI COLLEGAMENTO CON LA SS 113' OCDPC N. 619/2019 DEL 5 DICEMBRE 2019 - CUP: J87E15000140005 - RIMODULAZIONE QTE PER CONTRI,,0.0,EUR,2024-02-09 17:45:39.304T12:00:00Z,tim
ocds-hu01ve-8630714,AZIENDA VENEZIANA DELLA MOBILITA' S.P.A.,03096680271,,"FORNITURA DI SERVIZI PROFESSIONALI SAP - PROGETTO FIXED PRICE, AL FINE DI TRASFORMARE IN PROCESSO INFORMATICO LE ELABORAZIONI MANUALI",TWINERGY S.P.A.,125000.0,EUR,2024-08-07 16:30:07.474T12:00:00Z,sap
ocds-hu01ve-8631339,AZIENDA ULSS N. 1 DOLOMITI,00300650256,,ACQUISTO DI N. 2 SERVER IBM POWER SYSTEM S922,VAR GROUP SPA,77400.0,EUR,2024-05-09 16:30:14.170T12:00:00Z,ibm
ocds-hu01ve-8636150,AGENZIA PER LE EROGAZIONI IN AGRICOLTURA,97181460581,,POTENZIAMENTO STORAGE PER IL CED SIAN MEDIANTE SERVIZIO CLOUD. ADESIONE CONVENZIONE CONSIP 'SPC CLOUD LOTTO 1 - SERVIZI DI CLOUD COMPUTING. GARA N^ 8248881 - ID SIGEF 1403. ,,0.0,EUR,2024-10-21 15:21:50.128T12:00:00Z,cloud_generic
ocds-hu01ve-8638776,COMUNE DI SESTO SAN GIOVANNI,02253930156,,SERVIZI AMMINISTRATIVI PATRIMONIO IMMOBILIARE COMUNALE SAP-ABITATIVO PUBBLICO,AZIENDA LOMBARDA EDILIZIA RESIDENZIALE MILANO - A,1008225.0,EUR,2024-02-10 17:22:18.959T12:00:00Z,sap
ocds-hu01ve-8639594,GESTORE DEI SERVIZI ENERGETICI - GSE S.P.A.,05754381001,,ACQUISIZIONE SERVIZI DI SUPPORTO PER IL SISTEMA SALESFORCE (RDA 19959),SALESFORCE.COM ITALY SRL,135000.0,EUR,2024-02-09 17:45:14.026T12:00:00Z,salesforce
ocds-hu01ve-8640115,COMUNE DI CORIGLIANO-ROSSANO,03557570789,,FORNITURA DI N.50 LICENZE MICROSOFT OFFICE IN LINGUA ITALIANA,,0.0,EUR,2024-02-09 17:43:35.679T12:00:00Z,microsoft
ocds-hu01ve-8640502,START ROMAGNA S.P.A.,03836450407,,AFFIDAMENTO INCARICO DI ASSISTENZA PER LA DEFINIZIONE DI UNA PROCEDURA DI RILEVAZIONE DEI DATI TECNICI NELL'AREA MANUTENZIONE PER LA GESTIONE DEL SISTEMA GESTIONALE SAP E REDAZIONE DEL CONTO ECONOMICO,,0.0,EUR,2024-02-10 17:22:18.515T12:00:00Z,sap
ocds-hu01ve-8645447,AGENZIA PER L'ITALIA DIGITALE,97735020584,, PROGETTO 'RAZIONALIZZAZIONE INFRASTRUTTURA ICT E MIGRAZIONE AL CLOUD'- ULTERIORI SERVIZI CLOUD,,0.0,EUR,2024-02-10 17:22:35.546T12:00:00Z,cloud_generic
ocds-hu01ve-8653222,AZIENDA SANITARIA LOCALE NAPOLI 1 CENTRO,06328131211,,"ADESIONE CONTRATTO QUADRO CONSIP/SPC CLOUD LOTTO 1 CON TIM S.P.A. MANDATARIA DELLA RTI DI CUI FANNO PARTE ANCHE POSTE ITALIANE, POSTEL E ENTERPRISE SERVICE ITALIA, PER LA FORNITURA DEI SERVIZI DI CLOU",TELECOM ITALIA S.P.A.,59000.0,EUR,2024-02-09 17:45:25.958T12:00:00Z,tim
ocds-hu01ve-8715830,FONDAZIONE HUMAN TECHNOPOLE,97821360159,,LICENZE SAP CONCUR,CONCUR HOLDINGS (NETHERLANDS)B.V,44193.78,EUR,2024-02-10 17:30:33.309T12:00:00Z,sap
ocds-hu01ve-8727103,SOGESID SPA,04681091007,,"AFFIDAMENTO DIRETTO DEI SERVIZI TECNICI DI ARCHITETTURA E INGEGNERIA PER LA PROGETTAZIONE, COORDINAMENTO DELLA SICUREZZA IN FASE DI PROGETTAZIONE PER I SEGUENTI INTERVENTI: 1) IM_LLP_002/PATTOA07 – DI",MARCELLO PAOLO ANGIUS|GIACOMO GARAU|EXE ,86089.08,EUR,2024-02-09 17:45:32.090T12:00:00Z,aws
ocds-hu01ve-8760609,COMUNE DI SESTO SAN GIOVANNI,02253930156,,"CONTRATTO ATTUATIVO N.1 - ACCESSO AL CONTRIBUTO REGIONALE DESTINATO AL RECUPERO DI UNITA' ABITATIVE ADIBITE A SERVIZI ABITATIVI PUBBLICI (SAP) NON ASSEGNABILI PER CARENZE MANUTENTIVE, AI SENSI DELLA D",IMPRESA EDILE GEOM. BOSCO S.A.S. DI BOSCO PASQUAL,69556.97,EUR,2024-10-21 19:09:59.453T12:00:00Z,sap
ocds-hu01ve-7654999,ISTITUTO COMPRENSIVO LUIGI CADORNA -VIA DOLCI 5-MI,80126790155,,Acquisto licenze Google,G.L.M.SRL,97704.9,EUR,2024-03-27 17:30:32.006T12:00:00Z,google
ocds-hu01ve-8187732,AZIENDA UNITA' SANITARIA LOCALE ROMA G,04733471009,,"DELIBERAZIONE N. 856 DEL 04.07.2019 - CONTRATTO QUADRO CONSIP DI CUI ALLA PROCEDURA RISTRETTA LOTTO 2 (ID SIGEF 1403) PER L'AFFIDAMENTO DEI 'SERVIZI DI CLOUD COMPUTING, DI SICUREZZA, DI REALIZZAZIONE ",,0.0,EUR,2024-02-10 17:23:24.208T12:00:00Z,cloud_generic
ocds-hu01ve-8225223,DIREZIONE GENERALE DELLA PREVENZIONE SANITARIA MINISTERO DELLA SALUTE,80242290585,,SERVIZIO DI CLOUD COMPUTING,TELECOM ITALIA SPA,807463.02,EUR,2024-02-09 17:39:58.535T12:00:00Z,cloud_generic
ocds-hu01ve-8229136,AZIENDA SANITARIA LOCALE ROMA 1,13664791004,,"ADESIONE ALLA CONVENZIONE CONSIP 8. FORNITORE TELECOM ITALIA SPA. (CIG 782331756B). LA SPESA PRESUNTA CON FINANZIAMENTO AZIENDALE È PARI AD € 206.836,50 IVA INCLUSA. ESERCIZIO 2021-2022",TELECOM ITALIA SPA,169538.11,EUR,2024-02-09 17:42:23.812T12:00:00Z,tim
ocds-hu01ve-8229308,RETE FERROVIARIA ITALIANA - SOCIETA PER AZIONI,01585570581,,DOIT.VE.ING.OC.AQ 50/2021 - PROGETTAZIONE ESECUTIVA ED ESECUZIONE DEGLI INTERVENTI PUNTUALI DI IMPERMEABILIZZAZIONE ALLE GALLERIE DELL’ANELLO BASSO LINEE DEL BELLUNESE – 1^FASE.,,0.0,EUR,2024-02-06 17:26:36.214T12:00:00Z,oracle
ocds-hu01ve-8241706,ANAS SPA,80208450587,,S-4 HANA QUALITY ASSURANCE SAP,ITALWARE SRL|TECHNISBLU SRL,597688.13,EUR,2024-02-09 17:39:29.226T12:00:00Z,sap
ocds-hu01ve-8243137,ICE-AGENZIA PER LA PROMOZIONE ALL ESTERO E L INTERNAZIONALIZZAZIONE DELLE IMPRESE,12020391004,,ACQUISIZIONE DELLE LICENZE AZURE (PERIODO 01 LUGLIO 2021 - 30 GIUGNO 2024) ,POSTEL - GRUPPO POSTE ITALIANE,208383.0,EUR,2024-07-23 16:30:21.518T12:00:00Z,microsoft
ocds-hu01ve-8243895,AGENZIA PER L'ITALIA DIGITALE,97735020584,,ADESIONE AL CONTRATTO QUADRO PER L'AFFIDAMENTO DEI SERVIZI DI CLOUD COMPUTING PER LE PUBBLICHE AMMINISTRAZIONI (LOTTO 4) PER L'ACQUISIZIONE DI SERVIZI PER IL SISTEMA INTEGRATO AMMINISTRATIVO-CONTABILE,INDRA ITALIA SPA|INTELLERA CONSULTING S.R.L.|ALMAWAVE S.P.A.|ALMAVIVA S.P.A.,233568.6,EUR,2024-02-09 17:39:51.102T12:00:00Z,cloud_generic
ocds-hu01ve-8244195,SOGEI SPA,02327910580,,APPALTO SPECIFICO INDETTO DA CONSIP S.P.A. PER L'AFFIDAMENTO DEI SERVIZI DI MANUTENZIONE DEI SISTEMI ORACLE DI SOGEI (ID 2459) NELL'AMBITO SISTEMA DINAMICO DI ACQUISIZIONE DELLA PUBBLICA AMMINISTRAZIO,ITALWARE SRL|ORACLE ITALIA S.R.L. SOCIO UNICO,16816543.42,EUR,2024-07-09 16:30:10.949T12:00:00Z,oracle
ocds-hu01ve-8245026,ACI INFORMATICA SOCIETA PER AZIONI IN BREVE ACI INFORMATICA S.P.A.,00405030586,,ICT070CA21 - PROROGA SERVIZI DI CLOUD COMPUTING NELL'AMBITO DELL'AQ SPC CLOUD LOTTO1,,0.0,EUR,2024-02-09 17:39:32.986T12:00:00Z,cloud_generic
ocds-hu01ve-8245062,MIN LAV E PREV SOC DIREZ GEN AA GG E PERSONALE,80237250586,,SERVIZI SPECIALISTICI A SUPPORTO DELLE ATTIVITA' DI MIGRAZIONE DA SKYPE FOR BUSINESS A MICROSOFT TEAMS PER LE UTENZE DEL MINISTERO DEL LAVORO E DELLE POLITICHE SOCIALI,SIRFINPA SRL,74400.0,EUR,2024-02-09 17:42:00.471T12:00:00Z,microsoft
ocds-hu01ve-8245758,TERRITORIO ENERGIA AMBIENTE SPA MANTOVA,01838280202,,SERVIZI DI IMPLEMENTAZIONE SAP PO E SAP INTEGRATION SUITE,TECHEDGE S.P.A.,130000.0,EUR,2024-02-09 17:39:52.276T12:00:00Z,sap
ocds-hu01ve-8246049,ASL NAPOLI 2 NORD,96024110635,,PROGETTO DEI FABBISOGNI PER LA FORNITURA DEI SERVIZI DI CLOUD COMPUTING - SPC CLOUD LOTTO 1,TELECOM ITALIA SPA,306804.21,EUR,2024-02-09 17:42:32.619T12:00:00Z,cloud_generic
ocds-hu01ve-8247165,RETE FERROVIARIA ITALIANA - SOCIETA PER AZIONI,01585570581,,"CONTRATTO APPLICATIVO N.05/2021 ALL'AQ ICS MS OC LOTTO 21 EST (CIG AQ: 8361143978) PER L’ESECUZIONE DEI LAVORI DI “IMPERMEABILIZZAZIONE E CONSOLIDAMENTO DELLE OPERE D’ARTE ALLE CHILOMETRICHE: 11+919, ",IMPRESA LUIGI NOTARI SPA,736343.49,EUR,2024-02-09 17:39:48.031T12:00:00Z,oracle
ocds-hu01ve-8249230,ACI INFORMATICA SOCIETA PER AZIONI IN BREVE ACI INFORMATICA S.P.A.,00405030586,,ICT074NS21- SERVIZIO DI MOVING DEL SISTEMA IBM ISERIES,DEDAGROUP S.P.A.,34371.0,EUR,2024-07-23 16:30:22.278T12:00:00Z,ibm
ocds-hu01ve-8249623,COMUNE DI BARI,80015010723,,"RINNOVO SUPPORTO SOTTOSCRIZIONI ORACLE PER IL COMUNE DI BARI, PERIODO 1 OTTOBRE 2020 - 30 SETTEMBRE 2021",,0.0,EUR,2024-02-09 17:39:31.172T12:00:00Z,oracle
ocds-hu01ve-8249929,ACQUALATINA SPA,02111020596,,"G2100021 – AFFIDAMENTO AI SENSI DELL’ART. 125, COMMA 1, LETTERA C) PUNTO 2, DEL D.LGS. 50/2016 RELATIVI AI SERVIZI DI NOLEGGIO SUITE OFFICE SERVER/CLIENT: OFFERTA RINNOVO EAS20052021 (CANONE TRIENNALE",MICROSOFT S.R.L.,491951.16,EUR,2024-02-09 17:39:20.107T12:00:00Z,microsoft
ocds-hu01ve-8252177,ISTITUTO NAZIONALE DELLA PREVIDENZA SOCIALE,80078750587,,SERVIZI DI GEOLOCALIZZAZIONE GOOGLE MAPS,,0.0,EUR,2024-02-09 17:42:35.227T12:00:00Z,google
ocds-hu01ve-8258311,AZIENDA SANITARIA OSPEDALIERA SS. ANTONIO E BIAGIO E C. ARRIGO,01640560064,,"SERVIZIO DI MANUTENZIONE E ASSISTENZA SISTEMISTICA PER APPLICATIVI E SISTEMI DI GESTIONE AMMINISTRATVA, CONTABILE E SANITARIA ENGINEERING - ATTIVAZIONE DELL'OPZIONE DI DURATA",ENGINEERING INGEGNERIA INFORMATICA,73332.0,EUR,2024-02-09 17:40:44.247T12:00:00Z,engineering
ocds-hu01ve-8259611,COMUNE DI REGGIO EMILIA,00145920351,,FORNITURA DELLE LICENZE MICROSOFT PER IL RINNOVO DELLA SOFTWARE ASSURANCE E PER LA MIGRAZIONE NEL DATACENTER DI LEPIDA ,,0.0,EUR,2024-02-09 17:42:10.696T12:00:00Z,microsoft
ocds-hu01ve-8261834,AZIENDA SOCIO SANITARIA TERRITORIALE (ASST) DEI SETTE LAGHI,03510050127,,ADESIONE CONVENZIONE CONSIP TELEFONIA MOBILE 8 LOTTO 1(UNICO) DITTA TELECOM ITALIA SPA,TIM SPA,53000.0,EUR,2024-02-09 17:39:19.620T12:00:00Z,tim
ocds-hu01ve-8267769,ANAS SPA,80208450587,,"RIPETIZIONE DEI SERVIZI DGACQ 01-19 SERVIZI DI MANUTENZIONE, ASSISTENZA E SVILUPPO DEI SISTEMI ANAS IN AMBIENTE BUSINESS OBJECT, PHP, ORACLE, MICROSOFT ASP (CIG 7915367F78)",PROGESI SPA|CAPGEMINI ITALIA SPA,675000.0,EUR,2024-02-09 17:42:05.683T12:00:00Z,microsoft
ocds-hu01ve-8277963,REGIONE VENETO,80007580279,,"INCARICO PER PROGETTAZIONE DEFINITIVA-ESECUTIVA, DIREZIONE LAVORI E COORDINAMENTO SICUREZZA IN FASE DI PROGETTAZIONE ED ESECUZIONE A ENCO ENGINEERING CONSULTANTS SRL - PROGETTO BL-237 ",ENCO ENGINEERING CONSULTANTS SRL,67000.75,EUR,2024-02-09 17:40:16.504T12:00:00Z,engineering
ocds-hu01ve-8285001,ISTITUTO PER LO SVILUPPO FORMAZIONE PROFESSIONALE LAVORATORI,80111170587,,"ADESIONE A CONTRATTO QUADRO CONSIP SPC CLOUD - LOTTO 2 PER SERVIZI DI CLOUD COMPUTING, DI SICUREZZA, DI NREALIZZAZIONE DI PORTALI E SERVIZI ON-LINE E DI COOPERAZIONE APPLICATIVA PER LE PA",FINMECCANICA,3186033.8,EUR,2024-02-09 17:42:37.917T12:00:00Z,cloud_generic
ocds-hu01ve-8290077,AUTORITA DI SISTEMA PORTUALE DEL MARE DI SICILIA ORIENTALE,93083840897,,"ADESIONE ACCORDO QUADRO CONSIP PER LA FORNITURA DI SERVIZI DI CLOUD COMPUTING, DI SICUREZZA, DI SOLUZIONI DI PORTALI DI SERVIZI E DI COOPERAZIONE APPLICATIVA_SPC CLOUD LOTTO 1. ",,0.0,EUR,2024-02-10 17:36:50.679T12:00:00Z,cloud_generic
ocds-hu01ve-8329033,CONSAP CONCESSIONARIA SERVIZI ASSICURATIVI PUBBLICI S.P.A.,04570621005,,RINNOVO SERVIZI IBM LENOVO,ML2.NET SRL,86505.0,EUR,2024-02-09 17:40:38.179T12:00:00Z,ibm
ocds-hu01ve-8340179,PARCO ARCHEOLOGICO DI POMPEI,90083400631,,"SERVIZI CLOUD RELATIVI ALL'APP 'MY POMPEI' PER LA 'SICUREZZA PARTECIPATA', MEDIANTE LA RETE GARR",,0.0,EUR,2024-02-09 17:40:42.112T12:00:00Z,cloud_generic
ocds-hu01ve-8387039,AREA DI RICERCA SCIENTIFICA E TECNOLOGICA DI TRIESTE - AREA SCIENCE PARK,00531590321,,PROGETTAZIONE E REALIZZAZIONE DI UNA PIATTAFORMA CLOUD BASATA SU MODELLO BIM PER LA GESTIONE DIGITALIZZATA DI STRUTTURE E INFRASTRUTTURE AD USO COMMERCIALE E INDUSTRIALE LOCALIZZATE NELLE AREE PORTUAL,,0.0,EUR,2024-02-09 17:42:09.090T12:00:00Z,cloud_generic
ocds-hu01ve-8419215,AZIENDA PER LA MOBILITA DI ROMA CAPITALE SOCIETA PER AZIONI,06341981006,,BANDO DI GARA N. 122-2021 - LIQUIDO REFRIGERANTE SAP 153607 LOTTO 2 - I^ CONTRATTO APPLICATIVO ,,0.0,EUR,2024-02-09 17:42:59.612T12:00:00Z,sap
ocds-hu01ve-8419389,ENERGIA TERRITORIO RISORSE AMBIENTALI ETRA SPA,03278040245,,"AFFIDAMENTO DIRETTO N. 2/2021 AI SENSI DELL’ART. 1, CO. 2, LETT. A) D.L. 76/2020, COME MODIFICATI DAL D.L. 77/2021 DEL 01.06.2021 DEL SERVIZIO DI FORNITURA LICENZE ORACLE 2022 ",,0.0,EUR,2024-02-09 17:42:38.566T12:00:00Z,oracle
ocds-hu01ve-8433744,AZIENDA PROVINCIALE PER I SERVIZI SANITARI,01429410226,,SERVIZI AGGIORNAMENTO E SUPPORTO TECNICO LICENZE D'USO PRODOTTO SAP E BOBJ 2022-2024,,0.0,EUR,2024-08-12 16:30:12.972T12:00:00Z,sap
ocds-hu01ve-8433851,COMUNE DI FIRENZE,01307110484,,"ADESIONE AL CONTRATTO QUADRO STIPULATO DA REGIONE TOSCANA PER PROGETTAZIONE, REALIZZAZIONE E GESTIONE DEL SISTEMA CLOUD TOSCANA, IL COMMUNITY CLOUD PER LA PUBBLICA AMMINISTRAZIONE IN TOSCANA PER REALI",,0.0,EUR,2024-03-06 17:30:06.169T12:00:00Z,cloud_generic
ocds-hu01ve-8446609,ANAS SPA,80208450587,,SVILUPPO SISTEMI FUNZIONALI SAP,,0.0,EUR,2024-02-09 17:45:31.064T12:00:00Z,sap
ocds-hu01ve-8449156,HERA S.P.A.,04245520376,,"PROCEDURA NEGOZIATA PER L'ACQUISTO DI N. 6 (SEI) T6 THERMOCOUPLE, MARCA ROLLS ROYCE POWER ENGINEERING, PART NUMBER LW17607 - SPARE PARTS FOR: SGT-A35 RB211 24 GT DLE GAS TURBINE.",,0.0,EUR,2024-02-09 17:45:18.867T12:00:00Z,engineering
ocds-hu01ve-8452756,ANAS SPA,80208450587,,SVILUPPO SISTEMI ORACLE RDBMS,,0.0,EUR,2024-02-09 17:45:10.503T12:00:00Z,oracle
ocds-hu01ve-8456941,ALFA SRL,03481930125,,SERVIZI DI CLOUD COMPUTING SPC CLOUD LOTTO 1,,0.0,EUR,2024-02-19 17:22:27.813T12:00:00Z,cloud_generic
